C_ID_UD_ORGANICA;C_DNM_UD_ORGANICA;C_ID_NIVEL_ADMON;C_ID_TIPO_ENT_PUBLICA;N_NIVEL_JERARQUICO;C_ID_DEP_UD_SUPERIOR;C_DNM_UD_ORGANICA;C_ID_DEP_UD_PRINCIPAL;C_DNM_UD_ORGANICA;B_SW_DEP_EDP_PRINCIPAL;C_ID_DEP_EDP_PRINCIPAL;C_DNM_UD_ORGANICA;C_ID_ESTADO;D_VIG_ALTA_OFICIAL;NIF_CIF
A08029170;Centro de Dia de Mayores Sisante;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029171;Centro de Mayores Cristo del Amparo Tiradores Cuenca;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029172;Centro de Mayores Tarancon;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029173;Centro de Dia de Mayores Motilla del Palancar;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029174;Centro de Dia de Mayores Cristo del Amparo Cuenca;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029175;Centro Ocupacional Discapacitados Nuestra Señora de los Angeles Pedroñeras;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029176;Centro Ocupacional Discapacitados Quintanar del Rey;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029177;Centro Ocupacional Discapacitados Tarancon;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029178;Residencia de Mayores Abuela Santa Ana el Pedernoso;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029179;Residencia de Mayores Carboneras de Guadazaon;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029180;Residencia de Mayores Cañete;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029181;Residencia de Mayores las Hoces Cuenca;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029182;Residencia de Mayores los Molinos Mota del Cuervo;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029183;Residencia de Mayores Montalbo;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029184;Residencia de Mayores Priego;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029185;Residencia de Mayores Virgen de Rus San Clemente;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029186;Residencia de Mayores Villaroman Cuenca;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029187;Residencia Personas Discapacidad Intelectual Mayores 45 San Clemente;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029188;Centro Atencion Discapacitados Intelectuales Graves el Crisol Cuenca;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029704;Servicio Discapacidad Cuenca;2;;4;A08027351;Delegacion Provincial Consejeria Bienestar Social Cuenca;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028016;Secretaria Delegacion Provincial Bienestar Social Guadalajara;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028017;Servicio Atencion Dependencia Guadalajara;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028018;Servicio Atencion Primaria, Inclusion y Prestaciones Economicas Guadalajara;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028019;Servicio Infancia y Familia Guadalajara;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028020;Servicio Atencion a Personas Mayores Guadalajara;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028021;Otros Centros No Administrativos;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028022;Centro Base Guadalajara;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029220;Centro Atencion Discapacitados Intelectuales Graves la Chopera Yunquera Henares;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029221;Centro Ocupacional Residencia las Encinas Guadalajara;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029222;Centro Ocupacional Residencia Nuestra Señora de la Salud Guadalajara;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029223;Centro Ocupacional Taller las Encinas Cabanillas;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029224;Centro Ocupacional Taller Nuestra Señora de la Salud Guadalajara;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029225;Centro de Dia de Mayores la Rosaleda;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029226;Centro de Dia de Mayores las Acacias Azuqueca de Henares;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029227;Centro de Dia de Mayores las Fuentes Marchamalo;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029228;Centro de Dia de Mayores los Olivos Almonacid de Zorita;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029229;Centro de Dia de Mayores Manolito Taberne Guadalajara;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029230;Residencia de Mayores Amalia Tabernero Maranchon;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029231;Residencia de Mayores el Balconcillo Guadalajara;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029232;Residencia de Mayores las Sabinas Molina de Aragon;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029233;Residencia de Mayores los Girasoles Jadraque;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029234;Residencia de Mayores los Nogales Fontanar;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029235;Residencia de Mayores los Olmos Guadalajara;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029238;Viviendas Discapacitados Intelectuales Manolito Taberne Guadalajara;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029705;Servicio Discapacidad Guadalajara;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08032473;Viviendas con Apoyo el Hayedo;2;;4;A08027352;Delegacion Provincial Consejeria Bienestar Social Guadalajara;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028023;Secretaria Delegacion Provincial Bienestar Social Toledo;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028024;Servicio Atencion Dependencia Toledo;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028025;Servicio Atencion Primaria, Inclusion y Prestaciones Economicas Toledo;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028026;Servicio Infancia y Familia Toledo;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028027;Servicio Atencion a Personas Mayores Toledo;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028028;Otros Centros No Administrativos;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028029;Centro Base Toledo;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028030;Centro Base Talavera de la Reina;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029250;Centro Atencion Discapacitados Intelectuales Graves Sta. Maria Benquerencia To;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029251;Centro Atencion Discapacitados Intelectuales Graves Talavera de la Reina;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029252;Centro de Dia de Mayores Añover de Tajo;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029253;Centro Civico la Solana Talavera de la Reina;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029254;Centro de Dia de Mayores Illescas;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029255;Centro de Dia de Mayores Noez;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029256;Centro de Dia de Mayores Ocaña;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029257;Centro de Dia de Mayores Polan;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029258;Centro de Dia de Mayores Quintanar de la Orden;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029259;Centro de Dia de Mayores Toledo I;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029260;Centro de Dia de Mayores Toledo II;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029261;Centro de Dia de Mayores Urda;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029262;Centro de Mayores Oropesa;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029263;Centro de Mayores Talavera de la Reina;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029264;Residencia de Mayores Barber Toledo;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029265;Residencia de Mayores Benquerencia Toledo;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029266;Residencia de Mayores el Greco Azucaica;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029268;Residencia de Mayores Illescas;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029269;Residencia de Mayores Mora;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029270;Residencia de Mayores Quijote y Sancho Torrijos;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08029706;Servicio Discapacidad Toledo;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08031092;Residencia de Mayores Rio Tajo Talavera de la Reina;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08031093;Residencia de Mayores Virgen del Prado Talavera de la Reina;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08031094;Residencia Sta Teresa Discapacitados Intelectuales Villafranca de los Caballeros;2;;4;A08027353;Delegacion Provincial Consejeria Bienestar Social Toledo;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028035;Secretaria Delegacion Provincial Sanidad Albacete;2;;4;A08027354;Delegacion Provincial Consejeria Sanidad Albacete;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028036;Servicio Salud Publica Albacete;2;;4;A08027354;Delegacion Provincial Consejeria Sanidad Albacete;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028037;Servicio Planificacion, Ordenacion e Inspeccion Albacete;2;;4;A08027354;Delegacion Provincial Consejeria Sanidad Albacete;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028038;Otros Centros No Administrativos;2;;4;A08027354;Delegacion Provincial Consejeria Sanidad Albacete;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028039;Distrito de Salud Albacete;2;;4;A08027354;Delegacion Provincial Consejeria Sanidad Albacete;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028040;Distrito de Salud Alcaraz;2;;4;A08027354;Delegacion Provincial Consejeria Sanidad Albacete;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028041;Distrito de Salud Almansa;2;;4;A08027354;Delegacion Provincial Consejeria Sanidad Albacete;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028042;Distrito de Salud Casas Ibañez;2;;4;A08027354;Delegacion Provincial Consejeria Sanidad Albacete;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028043;Distrito de Salud Elche de la Sierra;2;;4;A08027354;Delegacion Provincial Consejeria Sanidad Albacete;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028044;Distrito de Salud Hellin;2;;4;A08027354;Delegacion Provincial Consejeria Sanidad Albacete;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028045;Distrito de Salud la Roda;2;;4;A08027354;Delegacion Provincial Consejeria Sanidad Albacete;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028046;Distrito de Salud Villarrobledo;2;;4;A08027354;Delegacion Provincial Consejeria Sanidad Albacete;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028047;Secretaria Delegacion Provincial Sanidad Ciudad Real;2;;4;A08027355;Delegacion Provincial Consejeria Sanidad Ciudad Real;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028048;Servicio Salud Publica Ciudad Real;2;;4;A08027355;Delegacion Provincial Consejeria Sanidad Ciudad Real;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028049;Servicio Planificacion, Ordenacion e Inspeccion Ciudad Real;2;;4;A08027355;Delegacion Provincial Consejeria Sanidad Ciudad Real;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028050;Otros Centros No Administrativos;2;;4;A08027355;Delegacion Provincial Consejeria Sanidad Ciudad Real;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028051;Distrito de Salud Alcazar de San Juan;2;;4;A08027355;Delegacion Provincial Consejeria Sanidad Ciudad Real;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028052;Distrito de Salud Ciudad Real;2;;4;A08027355;Delegacion Provincial Consejeria Sanidad Ciudad Real;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
A08028053;Distrito de Salud Daimiel;2;;4;A08027355;Delegacion Provincial Consejeria Sanidad Ciudad Real;A08002880;Comunidad Autónoma de Castilla-La Mancha;N;;;V;;S1911001D
